,District,Crop,Price Date,Crop Price (Rs per quintal)
6173,Dindigul,Red Gram,Mar-2023,4335
6174,Dindigul,Red Gram,Mar-2023,4405
6175,Dindigul,Rice,Apr-2010,1275
6176,Dindigul,Rice,Sep-2010,1415
6177,Dindigul,Rice,Apr-2011,1285
6178,Dindigul,Rice,Jul-2011,1300
6179,Dindigul,Rice,Jun-2012,1385
6180,Dindigul,Rice,Oct-2012,1310
6181,Dindigul,Rice,Dec-2012,1455
6182,Dindigul,Rice,Dec-2012,1450
6183,Dindigul,Rice,Mar-2013,1415
6184,Dindigul,Rice,Jul-2013,1420
6185,Dindigul,Rice,Aug-2013,1420
6186,Dindigul,Rice,Nov-2013,1395
6187,Dindigul,Rice,Feb-2014,1400
6188,Dindigul,Rice,Mar-2014,1265
6189,Dindigul,Rice,Dec-2014,1270
6190,Dindigul,Rice,Feb-2015,1290
6191,Dindigul,Rice,May-2015,1300
6192,Dindigul,Rice,May-2015,1370
6193,Dindigul,Rice,Feb-2016,1460
6194,Dindigul,Rice,Oct-2016,1285
6195,Dindigul,Rice,Jan-2017,1285
6196,Dindigul,Rice,Feb-2017,1440
6197,Dindigul,Rice,Mar-2017,1400
6198,Dindigul,Rice,Mar-2017,1350
6199,Dindigul,Rice,Apr-2017,1435
6200,Dindigul,Rice,Apr-2017,1265
6201,Dindigul,Rice,Apr-2017,1450
6202,Dindigul,Rice,May-2017,1425
6203,Dindigul,Rice,Jun-2017,1455
6204,Dindigul,Rice,Jul-2017,1360
6205,Dindigul,Rice,Jul-2017,1315
6206,Dindigul,Rice,Aug-2017,1335
6207,Dindigul,Rice,Aug-2017,1380
6208,Dindigul,Rice,Sep-2017,1305
6209,Dindigul,Rice,Oct-2017,1300
6210,Dindigul,Rice,Oct-2017,1425
6211,Dindigul,Rice,Oct-2017,1360
6212,Dindigul,Rice,Nov-2017,1305
6213,Dindigul,Rice,Nov-2017,1390
6214,Dindigul,Rice,Dec-2017,1295
6215,Dindigul,Rice,Dec-2017,1460
6216,Dindigul,Rice,Jan-2018,1265
6217,Dindigul,Rice,Jan-2018,1330
6218,Dindigul,Rice,Jan-2018,1290
6219,Dindigul,Rice,Feb-2018,1380
6220,Dindigul,Rice,Feb-2018,1340
6221,Dindigul,Rice,Feb-2018,1460
6222,Dindigul,Rice,Mar-2018,1445
6223,Dindigul,Rice,Mar-2018,1370
6224,Dindigul,Rice,Mar-2018,1420
6225,Dindigul,Rice,Mar-2018,1360
6226,Dindigul,Rice,Apr-2018,1310
6227,Dindigul,Rice,Apr-2018,1325
6228,Dindigul,Rice,May-2018,1425
6229,Dindigul,Rice,Jun-2018,1435
6230,Dindigul,Rice,Jul-2018,1405
6231,Dindigul,Rice,Jul-2018,1305
6232,Dindigul,Rice,Jul-2018,1395
6233,Dindigul,Rice,Aug-2018,1355
6234,Dindigul,Rice,Sep-2018,1310
6235,Dindigul,Rice,Oct-2018,1375
6236,Dindigul,Rice,Oct-2018,1300
6237,Dindigul,Rice,Oct-2018,1365
6238,Dindigul,Rice,Nov-2018,1335
6239,Dindigul,Rice,Dec-2018,1405
6240,Dindigul,Rice,Jan-2019,1410
6241,Dindigul,Rice,Jan-2019,1275
6242,Dindigul,Rice,Jan-2019,1345
6243,Dindigul,Rice,Feb-2019,1310
6244,Dindigul,Rice,Feb-2019,1275
6245,Dindigul,Rice,Feb-2019,1325
6246,Dindigul,Rice,Feb-2019,1365
6247,Dindigul,Rice,Mar-2019,1420
6248,Dindigul,Rice,Apr-2019,1445
6249,Dindigul,Rice,Apr-2019,1320
6250,Dindigul,Rice,May-2019,1265
6251,Dindigul,Rice,May-2019,1270
6252,Dindigul,Rice,Jun-2019,1420
6253,Dindigul,Rice,Jun-2019,1325
6254,Dindigul,Rice,Jul-2019,1420
6255,Dindigul,Rice,Jul-2019,1440
6256,Dindigul,Rice,Jul-2019,1415
6257,Dindigul,Rice,Aug-2019,1350
6258,Dindigul,Rice,Aug-2019,1280
6259,Dindigul,Rice,Sep-2019,1395
6260,Dindigul,Rice,Sep-2019,1280
6261,Dindigul,Rice,Oct-2019,1270
6262,Dindigul,Rice,Oct-2019,1425
6263,Dindigul,Rice,Oct-2019,1340
6264,Dindigul,Rice,Nov-2019,1345
6265,Dindigul,Rice,Nov-2019,1385
6266,Dindigul,Rice,Dec-2019,1345
6267,Dindigul,Rice,Dec-2019,1430
6268,Dindigul,Rice,Feb-2020,1415
6269,Dindigul,Rice,Feb-2020,1400
6270,Dindigul,Rice,Aug-2020,1380
6271,Dindigul,Rice,Sep-2020,1350
6272,Dindigul,Rice,Nov-2020,1455
6273,Dindigul,Rice,Jan-2021,1450
6274,Dindigul,Rice,Mar-2021,1415
6275,Dindigul,Rice,Mar-2021,1265
6276,Dindigul,Rice,Aug-2021,1360
6277,Dindigul,Rice,Nov-2021,1350
6278,Dindigul,Rice,Apr-2022,1415
6279,Dindigul,Rice,May-2022,1375
6280,Dindigul,Rice,Aug-2022,1435
6281,Dindigul,Rice,Sep-2022,1340
6282,Dindigul,Rice,Dec-2022,1440
6283,Erode,Banana,Jan-2015,1930
6284,Erode,Banana,Jan-2015,1990
6285,Erode,Banana,Feb-2015,1885
6286,Erode,Banana,Mar-2015,1885
6287,Erode,Banana,Apr-2015,2020
6288,Erode,Banana,May-2015,2010
6289,Erode,Banana,Jun-2015,1855
6290,Erode,Banana,Jun-2015,2015
6291,Erode,Banana,Jul-2015,1855
6292,Erode,Banana,Aug-2015,1910
6293,Erode,Banana,Sep-2015,1990
6294,Erode,Banana,Oct-2015,2015
6295,Erode,Banana,Oct-2015,1990
6296,Erode,Banana,Nov-2015,1935
6297,Erode,Banana,Dec-2015,1895
6298,Erode,Banana,Jan-2016,2000
6299,Erode,Banana,Feb-2016,2040
6300,Erode,Banana,Mar-2016,1990
6301,Erode,Banana,Apr-2016,1855
6302,Erode,Banana,Apr-2016,2025
6303,Erode,Banana,May-2016,2035
6304,Erode,Banana,Jun-2016,2010
6305,Erode,Banana,Jul-2016,1980
6306,Erode,Banana,Aug-2016,1920
6307,Erode,Banana,Sep-2016,1920
6308,Erode,Banana,Oct-2016,1850
6309,Erode,Banana,Oct-2016,2020
6310,Erode,Banana,Nov-2016,1870
6311,Erode,Banana,Dec-2016,1945
6312,Erode,Banana,Jan-2017,1975
6313,Erode,Banana,Feb-2017,1875
6314,Erode,Banana,Mar-2017,1885
6315,Erode,Banana,Mar-2017,1885
6316,Erode,Banana,Apr-2017,2020
6317,Erode,Banana,May-2017,1945
6318,Erode,Banana,Jun-2017,1930
6319,Erode,Banana,Jul-2017,1870
6320,Erode,Banana,Aug-2017,1950
6321,Erode,Banana,Aug-2017,1860
6322,Erode,Banana,Sep-2017,1870
6323,Erode,Banana,Oct-2017,1905
6324,Erode,Banana,Nov-2017,1945
6325,Erode,Banana,Dec-2017,2005
6326,Erode,Banana,Dec-2017,1945
6327,Erode,Banana,Jan-2018,1975
6328,Erode,Banana,Feb-2018,1900
6329,Erode,Banana,Mar-2018,1980
6330,Erode,Banana,Apr-2018,1980
6331,Erode,Banana,May-2018,1970
6332,Erode,Banana,Jun-2018,2025
6333,Erode,Banana,Jun-2018,1860
6334,Erode,Banana,Jul-2018,1980
6335,Erode,Banana,Aug-2018,1925
6336,Erode,Banana,Sep-2018,1900
6337,Erode,Banana,Oct-2018,1855
6338,Erode,Banana,Nov-2018,1925
6339,Erode,Banana,Dec-2018,1880
6340,Erode,Banana,Feb-2019,1975
6341,Erode,Banana,Mar-2019,1970
6342,Erode,Banana,Apr-2019,1905
6343,Erode,Banana,May-2019,2015
6344,Erode,Banana,Jun-2019,1855
6345,Erode,Banana,Jul-2019,1930
6346,Erode,Banana,Sep-2019,1930
6347,Erode,Banana,Oct-2019,1955
6348,Erode,Banana,Nov-2019,2025
6349,Erode,Banana,Jan-2020,1920
6350,Erode,Banana,Feb-2020,1960
6351,Erode,Banana,Mar-2020,1985
6352,Erode,Banana,May-2020,1970
6353,Erode,Banana,Jun-2020,2000
6354,Erode,Banana,Jul-2020,1890
6355,Erode,Banana,Aug-2020,1935
6356,Erode,Banana,Sep-2020,1940
6357,Erode,Banana,Oct-2020,1970
6358,Erode,Banana,Nov-2020,1975
6359,Erode,Banana,Dec-2020,1945
6360,Erode,Banana,Jan-2021,1960
6361,Erode,Banana,Jan-2021,1950
6362,Erode,Banana,Feb-2021,1850
6363,Erode,Banana,Mar-2021,1965
6364,Erode,Banana,Apr-2021,1855
6365,Erode,Banana,May-2021,1930
6366,Erode,Banana,Jun-2021,1910
6367,Erode,Banana,Jul-2021,1885
6368,Erode,Banana,Jul-2021,1920
6369,Erode,Banana,Aug-2021,1900
6370,Erode,Banana,Sep-2021,1875
6371,Erode,Banana,Nov-2021,1970
6372,Erode,Banana,Dec-2021,1960
6373,Erode,Banana,Feb-2022,1895
6374,Erode,Banana,Feb-2022,1920
6375,Erode,Banana,Mar-2022,1900
6376,Erode,Banana,Apr-2022,2005
6377,Erode,Banana,May-2022,1985
6378,Erode,Banana,Jun-2022,2000
6379,Erode,Banana,Jul-2022,1905
6380,Erode,Banana,Jul-2022,1915
6381,Erode,Banana,Aug-2022,1885
6382,Erode,Banana,Sep-2022,1930
6383,Erode,Banana,Oct-2022,2020
6384,Erode,Banana,Nov-2022,2040
6385,Erode,Banana,Nov-2022,1895
6386,Erode,Banana,Dec-2022,1900
6387,Erode,Banana,Jan-2023,2010
6388,Erode,Banana,Feb-2023,1900
6389,Erode,Banana,Mar-2023,1875
6390,Erode,Bengal Gram,Feb-2015,5400
6391,Erode,Bengal Gram,Feb-2015,5390
6392,Erode,Bengal Gram,Feb-2015,5445
6393,Erode,Bengal Gram,Mar-2015,5375
6394,Erode,Bengal Gram,Mar-2015,5530
6395,Erode,Bengal Gram,Mar-2015,5375
6396,Erode,Bengal Gram,Mar-2015,5400
6397,Erode,Bengal Gram,Mar-2015,5395
6398,Erode,Bengal Gram,May-2015,5490
6399,Erode,Bengal Gram,May-2015,5425
6400,Erode,Bengal Gram,May-2015,5350
6401,Erode,Bengal Gram,May-2015,5435
6402,Erode,Bengal Gram,May-2015,5470
6403,Erode,Bengal Gram,Jun-2015,5355
6404,Erode,Bengal Gram,Jun-2015,5500
6405,Erode,Bengal Gram,Jun-2015,5410
6406,Erode,Bengal Gram,Jun-2015,5430
6407,Erode,Bengal Gram,Jun-2015,5445
6408,Erode,Bengal Gram,Jul-2015,5465
6409,Erode,Bengal Gram,Jul-2015,5360
6410,Erode,Bengal Gram,Jul-2015,5530
6411,Erode,Bengal Gram,Jul-2015,5530
6412,Erode,Bengal Gram,Jul-2015,5430
6413,Erode,Bengal Gram,Aug-2015,5425
6414,Erode,Bengal Gram,Aug-2015,5515
6415,Erode,Bengal Gram,Aug-2015,5465
6416,Erode,Bengal Gram,Aug-2015,5415
6417,Erode,Bengal Gram,Sep-2015,5480
6418,Erode,Bengal Gram,Sep-2015,5405
6419,Erode,Bengal Gram,Sep-2015,5395
6420,Erode,Bengal Gram,Sep-2015,5500
6421,Erode,Bengal Gram,Sep-2015,5370
6422,Erode,Bengal Gram,Sep-2015,5370
6423,Erode,Bengal Gram,Oct-2015,5355
6424,Erode,Bengal Gram,Oct-2015,5470
6425,Erode,Bengal Gram,Oct-2015,5355
6426,Erode,Bengal Gram,Oct-2015,5385
6427,Erode,Bengal Gram,Oct-2015,5490
6428,Erode,Bengal Gram,Oct-2015,5515
6429,Erode,Bengal Gram,Nov-2015,5380
6430,Erode,Bengal Gram,Nov-2015,5535
6431,Erode,Bengal Gram,Nov-2015,5465
6432,Erode,Bengal Gram,Nov-2015,5480
6433,Erode,Bengal Gram,Nov-2015,5395
6434,Erode,Bengal Gram,Nov-2015,5435
6435,Erode,Bengal Gram,Dec-2015,5500
6436,Erode,Bengal Gram,Dec-2015,5500
6437,Erode,Bengal Gram,Dec-2015,5385
6438,Erode,Bengal Gram,Dec-2015,5400
6439,Erode,Bengal Gram,Dec-2015,5470
6440,Erode,Bengal Gram,Dec-2015,5470
6441,Erode,Bengal Gram,Jan-2016,5415
6442,Erode,Bengal Gram,Jan-2016,5405
6443,Erode,Bengal Gram,Jan-2016,5500
6444,Erode,Bengal Gram,Feb-2016,5525
6445,Erode,Bengal Gram,Feb-2016,5465
6446,Erode,Bengal Gram,Feb-2016,5520
6447,Erode,Bengal Gram,Feb-2016,5430
6448,Erode,Bengal Gram,Feb-2016,5370
6449,Erode,Bengal Gram,Mar-2016,5415
6450,Erode,Bengal Gram,Mar-2016,5360
6451,Erode,Bengal Gram,Mar-2016,5405
6452,Erode,Bengal Gram,Mar-2016,5445
6453,Erode,Bengal Gram,Mar-2016,5415
6454,Erode,Bengal Gram,Apr-2016,5505
6455,Erode,Bengal Gram,Apr-2016,5440
6456,Erode,Bengal Gram,Apr-2016,5370
6457,Erode,Bengal Gram,Apr-2016,5540
6458,Erode,Bengal Gram,Apr-2016,5490
6459,Erode,Bengal Gram,May-2016,5435
6460,Erode,Bengal Gram,May-2016,5525
6461,Erode,Bengal Gram,May-2016,5425
6462,Erode,Bengal Gram,May-2016,5355
6463,Erode,Bengal Gram,May-2016,5500
6464,Erode,Bengal Gram,May-2016,5460
6465,Erode,Bengal Gram,Jun-2016,5455
6466,Erode,Bengal Gram,Jun-2016,5430
6467,Erode,Bengal Gram,Jun-2016,5515
6468,Erode,Bengal Gram,Jun-2016,5430
6469,Erode,Bengal Gram,Jun-2016,5450
6470,Erode,Bengal Gram,Jun-2016,5460
6471,Erode,Bengal Gram,Jul-2016,5355
6472,Erode,Bengal Gram,Jul-2016,5360
6473,Erode,Bengal Gram,Jul-2016,5450
6474,Erode,Bengal Gram,Jul-2016,5505
6475,Erode,Bengal Gram,Aug-2016,5425
6476,Erode,Bengal Gram,Aug-2016,5480
6477,Erode,Bengal Gram,Sep-2016,5380
6478,Erode,Bengal Gram,Sep-2016,5535
6479,Erode,Bengal Gram,Sep-2016,5380
6480,Erode,Bengal Gram,Oct-2016,5485
6481,Erode,Bengal Gram,Oct-2016,5405
6482,Erode,Bengal Gram,Oct-2016,5505
6483,Erode,Bengal Gram,Nov-2016,5395
6484,Erode,Bengal Gram,Nov-2016,5355
6485,Erode,Bengal Gram,Nov-2016,5510
6486,Erode,Bengal Gram,Dec-2016,5370
6487,Erode,Bengal Gram,Feb-2018,5420
6488,Erode,Bengal Gram,Feb-2018,5380
6489,Erode,Bengal Gram,Feb-2018,5510
6490,Erode,Bengal Gram,Mar-2018,5525
6491,Erode,Bengal Gram,Mar-2018,5430
6492,Erode,Bengal Gram,Mar-2018,5450
6493,Erode,Bengal Gram,Apr-2018,5420
6494,Erode,Bengal Gram,Apr-2018,5500
6495,Erode,Bengal Gram,Apr-2018,5420
6496,Erode,Bengal Gram,May-2018,5370
6497,Erode,Bengal Gram,May-2018,5430
6498,Erode,Bengal Gram,May-2018,5415
6499,Erode,Bengal Gram,Jun-2018,5520
6500,Erode,Bengal Gram,Aug-2020,5415
6501,Erode,Black Gram,Jan-2020,6320
6502,Erode,Black Gram,Jan-2020,6370
6503,Erode,Black Gram,Jan-2020,6405
6504,Erode,Black Gram,Feb-2020,6285
6505,Erode,Black Gram,Feb-2020,6365
6506,Erode,Black Gram,Feb-2020,6240
6507,Erode,Black Gram,Mar-2020,6420
6508,Erode,Black Gram,Mar-2020,6405
6509,Erode,Black Gram,Mar-2020,6290
6510,Erode,Black Gram,Apr-2020,6395
6511,Erode,Black Gram,Apr-2020,6420
6512,Erode,Black Gram,Apr-2020,6335
6513,Erode,Black Gram,May-2020,6295
6514,Erode,Black Gram,May-2020,6390
6515,Erode,Black Gram,May-2020,6335
6516,Erode,Black Gram,Jun-2020,6260
6517,Erode,Black Gram,Jun-2020,6355
6518,Erode,Black Gram,Jun-2020,6265
6519,Erode,Black Gram,Jul-2020,6255
6520,Erode,Black Gram,Jul-2020,6280
6521,Erode,Black Gram,Aug-2020,6370
6522,Erode,Black Gram,Aug-2020,6380
6523,Erode,Black Gram,Aug-2020,6370
6524,Erode,Black Gram,Sep-2020,6300
6525,Erode,Black Gram,Sep-2020,6410
6526,Erode,Black Gram,Sep-2020,6345
6527,Erode,Black Gram,Oct-2020,6325
6528,Erode,Black Gram,Oct-2020,6295
6529,Erode,Black Gram,Oct-2020,6375
6530,Erode,Black Gram,Nov-2020,6245
6531,Erode,Black Gram,Nov-2020,6410
6532,Erode,Black Gram,Nov-2020,6260
6533,Erode,Black Gram,Dec-2020,6350
6534,Erode,Black Gram,Dec-2020,6290
6535,Erode,Black Gram,Dec-2020,6390
6536,Erode,Black Gram,Jan-2021,6410
6537,Erode,Black Gram,Feb-2021,6255
6538,Erode,Black Gram,Feb-2021,6285
6539,Erode,Black Gram,Feb-2021,6275
6540,Erode,Black Gram,Mar-2021,6360
6541,Erode,Black Gram,Mar-2021,6320
6542,Erode,Black Gram,Mar-2021,6390
6543,Erode,Black Gram,Apr-2021,6425
6544,Erode,Black Gram,Apr-2021,6425
6545,Erode,Black Gram,Apr-2021,6410
6546,Erode,Black Gram,May-2021,6245
6547,Erode,Black Gram,May-2021,6335
6548,Erode,Black Gram,May-2021,6265
6549,Erode,Black Gram,Jun-2021,6260
6550,Erode,Black Gram,Jun-2021,6345
6551,Erode,Black Gram,Jul-2021,6440
6552,Erode,Black Gram,Jul-2021,6310
6553,Erode,Black Gram,Jul-2021,6410
6554,Erode,Black Gram,Aug-2021,6280
6555,Erode,Black Gram,Aug-2021,6365
6556,Erode,Black Gram,Aug-2021,6370
6557,Erode,Black Gram,Sep-2021,6285
6558,Erode,Black Gram,Sep-2021,6430
6559,Erode,Black Gram,Sep-2021,6270
6560,Erode,Black Gram,Oct-2021,6375
6561,Erode,Black Gram,Oct-2021,6425
6562,Erode,Black Gram,Nov-2021,6260
6563,Erode,Black Gram,Dec-2021,6385
6564,Erode,Black Gram,Dec-2021,6320
6565,Erode,Black Gram,Dec-2021,6365
6566,Erode,Black Gram,Jan-2022,6275
6567,Erode,Black Gram,Jan-2022,6415
6568,Erode,Black Gram,Jan-2022,6315
6569,Erode,Black Gram,Feb-2022,6295
6570,Erode,Black Gram,Feb-2022,6270
6571,Erode,Black Gram,Feb-2022,6335
6572,Erode,Black Gram,Mar-2022,6365
6573,Erode,Black Gram,Mar-2022,6390
6574,Erode,Black Gram,Mar-2022,6275
6575,Erode,Black Gram,Apr-2022,6410
6576,Erode,Black Gram,Apr-2022,6440
6577,Erode,Black Gram,Apr-2022,6285
6578,Erode,Black Gram,May-2022,6305
6579,Erode,Black Gram,May-2022,6375
6580,Erode,Black Gram,Jun-2022,6245
6581,Erode,Black Gram,Jun-2022,6395
6582,Erode,Black Gram,Jun-2022,6350
6583,Erode,Black Gram,Jul-2022,6255
6584,Erode,Black Gram,Jul-2022,6360
6585,Erode,Black Gram,Jul-2022,6390
6586,Erode,Black Gram,Aug-2022,6255
6587,Erode,Black Gram,Aug-2022,6405
6588,Erode,Black Gram,Aug-2022,6375
6589,Erode,Black Gram,Sep-2022,6290
6590,Erode,Black Gram,Sep-2022,6285
6591,Erode,Black Gram,Sep-2022,6255
6592,Erode,Black Gram,Oct-2022,6330
6593,Erode,Black Gram,Oct-2022,6410
6594,Erode,Black Gram,Nov-2022,6370
6595,Erode,Black Gram,Nov-2022,6295
6596,Erode,Black Gram,Nov-2022,6345
6597,Erode,Black Gram,Dec-2022,6360
6598,Erode,Black Gram,Dec-2022,6380
6599,Erode,Black Gram,Dec-2022,6440
6600,Erode,Black Gram,Jan-2023,6400
6601,Erode,Black Gram,Jan-2023,6345
6602,Erode,Black Gram,Jan-2023,6385
6603,Erode,Black Gram,Feb-2023,6385
6604,Erode,Black Gram,Feb-2023,6340
6605,Erode,Black Gram,Mar-2023,6360
6606,Erode,Black Gram,Mar-2023,6345
6607,Erode,Black Gram,Mar-2023,6250
6608,Erode,Coconut,Jan-2019,2375
6609,Erode,Coconut,Jan-2019,2425
6610,Erode,Coconut,Feb-2019,2485
6611,Erode,Coconut,Feb-2019,2385
6612,Erode,Coconut,Mar-2019,2375
6613,Erode,Coconut,Mar-2019,2415
6614,Erode,Coconut,Apr-2019,2385
6615,Erode,Coconut,Apr-2019,2365
6616,Erode,Coconut,May-2019,2390
6617,Erode,Coconut,May-2019,2495
6618,Erode,Coconut,Jun-2019,2435
6619,Erode,Coconut,Jun-2019,2435
6620,Erode,Coconut,Jul-2019,2460
6621,Erode,Coconut,Jul-2019,2425
6622,Erode,Coconut,Aug-2019,2360
6623,Erode,Coconut,Aug-2019,2360
6624,Erode,Coconut,Sep-2019,2450
6625,Erode,Coconut,Sep-2019,2450
6626,Erode,Coconut,Oct-2019,2415
6627,Erode,Coconut,Oct-2019,2335
6628,Erode,Coconut,Nov-2019,2475
6629,Erode,Coconut,Nov-2019,2385
6630,Erode,Coconut,Dec-2019,2360
6631,Erode,Coconut,Dec-2019,2305
6632,Erode,Coconut,Jan-2020,2495
6633,Erode,Coconut,Jan-2020,2490
6634,Erode,Coconut,Feb-2020,2380
6635,Erode,Coconut,Feb-2020,2335
6636,Erode,Coconut,Mar-2020,2300
6637,Erode,Coconut,Mar-2020,2445
6638,Erode,Coconut,Apr-2020,2415
6639,Erode,Coconut,Apr-2020,2375
6640,Erode,Coconut,May-2020,2325
6641,Erode,Coconut,May-2020,2385
6642,Erode,Coconut,Jun-2020,2395
6643,Erode,Coconut,Jun-2020,2430
6644,Erode,Coconut,Jul-2020,2455
6645,Erode,Coconut,Jul-2020,2355
6646,Erode,Coconut,Aug-2020,2335
6647,Erode,Coconut,Aug-2020,2460
6648,Erode,Coconut,Sep-2020,2390
6649,Erode,Coconut,Sep-2020,2370
6650,Erode,Coconut,Oct-2020,2400
6651,Erode,Coconut,Oct-2020,2370
6652,Erode,Coconut,Nov-2020,2325
6653,Erode,Coconut,Nov-2020,2495
6654,Erode,Coconut,Dec-2020,2450
6655,Erode,Coconut,Dec-2020,2390
6656,Erode,Coconut,Jan-2021,2400
6657,Erode,Coconut,Feb-2021,2465
6658,Erode,Coconut,Feb-2021,2310
6659,Erode,Coconut,Mar-2021,2420
6660,Erode,Coconut,Mar-2021,2345
6661,Erode,Coconut,Apr-2021,2355
6662,Erode,Coconut,Apr-2021,2490
6663,Erode,Coconut,May-2021,2490
6664,Erode,Coconut,May-2021,2485
6665,Erode,Coconut,Jun-2021,2330
6666,Erode,Coconut,Jun-2021,2465
6667,Erode,Coconut,Jul-2021,2455
6668,Erode,Coconut,Jul-2021,2330
6669,Erode,Coconut,Aug-2021,2420
6670,Erode,Coconut,Aug-2021,2300
6671,Erode,Coconut,Sep-2021,2370
6672,Erode,Coconut,Sep-2021,2475
6673,Erode,Coconut,Oct-2021,2310
6674,Erode,Coconut,Oct-2021,2495
6675,Erode,Coconut,Nov-2021,2410
6676,Erode,Coconut,Nov-2021,2435
6677,Erode,Coconut,Dec-2021,2420
6678,Erode,Coconut,Dec-2021,2310
6679,Erode,Coconut,Jan-2022,2395
6680,Erode,Coconut,Jan-2022,2380
6681,Erode,Coconut,Feb-2022,2380
6682,Erode,Coconut,Feb-2022,2455
6683,Erode,Coconut,Mar-2022,2380
6684,Erode,Coconut,Mar-2022,2385
6685,Erode,Coconut,Apr-2022,2490
6686,Erode,Coconut,Apr-2022,2470
6687,Erode,Coconut,May-2022,2445
6688,Erode,Coconut,May-2022,2435
6689,Erode,Coconut,Jun-2022,2310
6690,Erode,Coconut,Jun-2022,2450
6691,Erode,Coconut,Jul-2022,2340
6692,Erode,Coconut,Jul-2022,2480
6693,Erode,Coconut,Aug-2022,2310
6694,Erode,Coconut,Aug-2022,2400
6695,Erode,Coconut,Sep-2022,2400
6696,Erode,Coconut,Sep-2022,2360
6697,Erode,Coconut,Oct-2022,2465
6698,Erode,Coconut,Nov-2022,2365
6699,Erode,Coconut,Nov-2022,2370
6700,Erode,Coconut,Dec-2022,2430
6701,Erode,Coconut,Dec-2022,2485
6702,Erode,Coconut,Jan-2023,2350
6703,Erode,Coconut,Jan-2023,2430
6704,Erode,Coconut,Feb-2023,2350
6705,Erode,Coconut,Feb-2023,2420
6706,Erode,Coconut,Mar-2023,2300
6707,Erode,Coconut,Mar-2023,2365
6708,Erode,Cotton,Jan-2019,5655
6709,Erode,Cotton,Jan-2019,5510
6710,Erode,Cotton,Jan-2019,5610
6711,Erode,Cotton,Feb-2019,5525
6712,Erode,Cotton,Feb-2019,5590
6713,Erode,Cotton,Feb-2019,5630
6714,Erode,Cotton,Mar-2019,5510
6715,Erode,Cotton,Mar-2019,5510
6716,Erode,Cotton,Mar-2019,5610
6717,Erode,Cotton,Mar-2019,5640
6718,Erode,Cotton,Apr-2019,5565
6719,Erode,Cotton,Apr-2019,5525
6720,Erode,Cotton,Apr-2019,5620
6721,Erode,Cotton,May-2019,5685
6722,Erode,Cotton,May-2019,5605
6723,Erode,Cotton,May-2019,5685
6724,Erode,Cotton,Jun-2019,5555
6725,Erode,Cotton,Jun-2019,5655
6726,Erode,Cotton,Jun-2019,5675
6727,Erode,Cotton,Jul-2019,5685
6728,Erode,Cotton,Jul-2019,5520
6729,Erode,Cotton,Jul-2019,5610
6730,Erode,Cotton,Aug-2019,5590
6731,Erode,Cotton,Aug-2019,5580
6732,Erode,Cotton,Aug-2019,5645
6733,Erode,Cotton,Sep-2019,5625
6734,Erode,Cotton,Sep-2019,5670
6735,Erode,Cotton,Sep-2019,5700
6736,Erode,Cotton,Oct-2019,5595
6737,Erode,Cotton,Oct-2019,5695
6738,Erode,Cotton,Oct-2019,5640
6739,Erode,Cotton,Nov-2019,5615
6740,Erode,Cotton,Nov-2019,5535
6741,Erode,Cotton,Nov-2019,5615
6742,Erode,Cotton,Nov-2019,5595
6743,Erode,Cotton,Dec-2019,5635
6744,Erode,Cotton,Dec-2019,5610
6745,Erode,Cotton,Dec-2019,5510
6746,Erode,Cotton,Jan-2020,5505
6747,Erode,Cotton,Jan-2020,5505
6748,Erode,Cotton,Jan-2020,5550
6749,Erode,Cotton,Feb-2020,5655
6750,Erode,Cotton,Feb-2020,5630
6751,Erode,Cotton,Feb-2020,5640
6752,Erode,Cotton,Mar-2020,5620
6753,Erode,Cotton,Mar-2020,5505
6754,Erode,Cotton,Mar-2020,5610
6755,Erode,Cotton,Apr-2020,5630
6756,Erode,Cotton,Apr-2020,5590
6757,Erode,Cotton,Apr-2020,5545
6758,Erode,Cotton,May-2020,5685
6759,Erode,Cotton,May-2020,5550
6760,Erode,Cotton,May-2020,5575
6761,Erode,Cotton,Jun-2020,5535
6762,Erode,Cotton,Jun-2020,5690
6763,Erode,Cotton,Jun-2020,5620
6764,Erode,Cotton,Jul-2020,5690
6765,Erode,Cotton,Jul-2020,5670
6766,Erode,Cotton,Jul-2020,5510
6767,Erode,Cotton,Aug-2020,5550
6768,Erode,Cotton,Aug-2020,5510
6769,Erode,Cotton,Aug-2020,5645
6770,Erode,Cotton,Aug-2020,5685
6771,Erode,Cotton,Sep-2020,5700
6772,Erode,Cotton,Sep-2020,5680
6773,Erode,Cotton,Sep-2020,5565
6774,Erode,Cotton,Oct-2020,5600
6775,Erode,Cotton,Oct-2020,5600
6776,Erode,Cotton,Oct-2020,5505
6777,Erode,Cotton,Nov-2020,5625
6778,Erode,Cotton,Nov-2020,5650
6779,Erode,Cotton,Nov-2020,5700
6780,Erode,Cotton,Dec-2020,5525
6781,Erode,Cotton,Dec-2020,5655
6782,Erode,Cotton,Dec-2020,5645
6783,Erode,Cotton,Jan-2021,5555
6784,Erode,Cotton,Jan-2021,5630
6785,Erode,Cotton,Jan-2021,5505
6786,Erode,Cotton,Feb-2021,5650
6787,Erode,Cotton,Feb-2021,5520
6788,Erode,Cotton,Feb-2021,5515
6789,Erode,Cotton,Mar-2021,5660
6790,Erode,Cotton,Mar-2021,5535
6791,Erode,Cotton,Mar-2021,5520
